mysql> SELECT * FROM TRACKING;
+------------+--------+-------+---------+---------------------+--------------+----------+---------------+--------+-------+-------+-------+------+--------+--------+-----------------------+
| gameId     | playId | nflId | frameId | time                | jerseyNumber | team     | playDirection | x      | y     | s     | a     | dis  | o      | dir    | event                 |
| 2021090900 |     97 | 41233 |      25 | 2021-09-10 00:26:34 | 13           | TB       | right         |  45.41 | 21.39 |  6.44 |  3.54 | 0.65 | 344.57 | 8.01   | None                  |
| 2021090900 |     97 | 41233 |      26 | 2021-09-10 00:26:34 | 13           | TB       | right         |  45.47 | 22.04 |  6.61 |  3.04 | 0.66 | 340.47 | 4.86   | None                  |
| 2021090900 |     97 | 41233 |      27 | 2021-09-10 00:26:34 | 13           | TB       | right         |  45.53 | 22.74 |  6.87 |  2.45 | 0.69 | 332.25 | 3.06   | None                  |
| 2021090900 |     97 | 41233 |      28 | 2021-09-10 00:26:34 | 13           | TB       | right         |  45.54 | 23.44 |  7.03 |  2.01 | 0.70 | 326.83 | 1.02   | None                  |
| 2021090900 |     97 | 41233 |      29 | 2021-09-10 00:26:34 | 13           | TB       | right         |  45.58 | 24.16 |  7.20 |  0.86 | 0.72 | 327.78 | 2.01   | None                  |
| 2021090900 |     97 | 41233 |      30 | 2021-09-10 00:26:34 | 13           | TB       | right         |  45.61 | 24.88 |  7.29 |  0.23 | 0.73 | 325.94 | 2.05   | None                  |
| 2021090900 |     97 | 41233 |      31 | 2021-09-10 00:26:34 | 13           | TB       | right         |  45.64 | 25.62 |  7.41 |  0.70 | 0.74 | 320.21 | 3.16   | None                  |
| 2021090900 |     97 | 41233 |      32 | 2021-09-10 00:26:34 | 13           | TB       | right         |  45.70 | 26.36 |  7.43 |  1.30 | 0.74 | 314.98 | 4.97   | None                  |
| 2021090900 |     97 | 41233 |      33 | 2021-09-10 00:26:34 | 13           | TB       | right         |  45.77 | 27.09 |  7.38 |  1.64 | 0.74 | 312.2  | 6.36   | None                  |
| 2021090900 |     97 | 41233 |      34 | 2021-09-10 00:26:34 | 13           | TB       | right         |  45.85 | 27.82 |  7.28 |  1.57 | 0.73 | 314.59 | 6.58   | None                  |
| 2021090900 |     97 | 41233 |      35 | 2021-09-10 00:26:35 | 13           | TB       | right         |  45.94 | 28.54 |  7.15 |  1.99 | 0.72 | 326.18 | 8.35   | None                  |
| 2021090900 |     97 | 41233 |      36 | 2021-09-10 00:26:35 | 13           | TB       | right         |  46.07 | 29.24 |  7.03 |  2.25 | 0.71 | 333.09 | 10.44  | None                  |
| 2021090900 |     97 | 41233 |      37 | 2021-09-10 00:26:35 | 13           | TB       | right         |  46.20 | 29.93 |  6.91 |  2.25 | 0.70 | 331.19 | 11.59  | None                  |
| 2021090900 |     97 | 41233 |      38 | 2021-09-10 00:26:35 | 13           | TB       | right         |  46.32 | 30.59 |  6.70 |  2.18 | 0.68 | 337.67 | 11.23  | autoevent_passforward |
| 2021090900 |     97 | 41233 |      39 | 2021-09-10 00:26:35 | 13           | TB       | right         |  46.46 | 31.25 |  6.55 |  2.21 | 0.67 | 341.25 | 12.36  | None                  |
| 2021090900 |     97 | 41233 |      40 | 2021-09-10 00:26:35 | 13           | TB       | right         |  46.61 | 31.87 |  6.31 |  2.41 | 0.64 | 345.65 | 13.23  | pass_forward          |
| 2021090900 |     97 | 41233 |      41 | 2021-09-10 00:26:35 | 13           | TB       | right         |  46.76 | 32.45 |  5.93 |  2.92 | 0.60 | 346.88 | 14.7   | None                  |
| 2021090900 |     97 | 41233 |      42 | 2021-09-10 00:26:35 | 13           | TB       | right         |  46.92 | 32.99 |  5.53 |  3.31 | 0.56 | 339.63 | 16.52  | None                  |
| 2021090900 |     97 | 41233 |      43 | 2021-09-10 00:26:35 | 13           | TB       | right         |  47.07 | 33.47 |  5.02 |  3.85 | 0.51 | 350.79 | 17.94  | None                  |
| 2021090900 |     97 | 41263 |       1 | 2021-09-10 00:26:31 | 90           | DAL      | right         |  43.66 | 18.70 |  0.45 |  0.92 | 0.05 | 308.77 | 337.59 | None                  |
| 2021090900 |     97 | 41263 |       2 | 2021-09-10 00:26:31 | 90           | DAL      | right         |  43.62 | 18.75 |  0.57 |  0.73 | 0.06 | 308.77 | 331.21 | None                  |
| 2021090900 |     97 | 41263 |       3 | 2021-09-10 00:26:31 | 90           | DAL      | right         |  43.59 | 18.80 |  0.63 |  0.48 | 0.06 | 308.77 | 331.38 | None                  |
| 2021090900 |     97 | 41263 |       4 | 2021-09-10 00:26:31 | 90           | DAL      | right         |  43.52 | 18.83 |  0.67 |  0.39 | 0.08 | 318.19 | 316.36 | None                  |
| 2021090900 |     97 | 41263 |       5 | 2021-09-10 00:26:32 | 90           | DAL      | right         |  43.41 | 18.87 |  0.85 |  1.00 | 0.12 | 311.63 | 298.4  | None                  |
| 2021090900 |     97 | 41263 |       6 | 2021-09-10 00:26:32 | 90           | DAL      | right         |  43.30 | 18.89 |  0.96 |  0.90 | 0.11 | 316.48 | 288.76 | ball_snap             |
| 2021090900 |     97 | 41263 |       7 | 2021-09-10 00:26:32 | 90           | DAL      | right         |  43.19 | 18.91 |  1.08 |  0.86 | 0.12 | 308.13 | 282.13 | None                  |
| 2021090900 |     97 | 41263 |       8 | 2021-09-10 00:26:32 | 90           | DAL      | right         |  43.03 | 18.93 |  1.30 |  0.85 | 0.16 | 310.58 | 277.08 | None                  |
| 2021090900 |     97 | 41263 |       9 | 2021-09-10 00:26:32 | 90           | DAL      | right         |  42.87 | 18.98 |  1.48 |  0.79 | 0.17 | 312.75 | 279.62 | None                  |
| 2021090900 |     97 | 41263 |      10 | 2021-09-10 00:26:32 | 90           | DAL      | right         |  42.60 | 19.09 |  2.16 |  1.34 | 0.30 | 312.75 | 286.29 | None                  |
| 2021090900 |     97 | 41263 |      11 | 2021-09-10 00:26:32 | 90           | DAL      | right         |  42.34 | 19.20 |  2.46 |  0.93 | 0.27 | 306.43 | 289.38 | None                  |
| 2021090900 |     97 | 41263 |      12 | 2021-09-10 00:26:32 | 90           | DAL      | right         |  42.12 | 19.29 |  2.52 |  0.61 | 0.24 | 305.04 | 291.18 | None                  |
| 2021090900 |     97 | 41263 |      13 | 2021-09-10 00:26:32 | 90           | DAL      | right         |  41.90 | 19.50 |  2.71 |  1.20 | 0.30 | 321.06 | 301.71 | None                  |
| 2021090900 |     97 | 41263 |      14 | 2021-09-10 00:26:32 | 90           | DAL      | right         |  41.66 | 19.69 |  2.91 |  1.41 | 0.31 | 331.69 | 306.78 | None                  |
| 2021090900 |     97 | 41263 |      15 | 2021-09-10 00:26:33 | 90           | DAL      | right         |  41.42 | 19.90 |  3.05 |  1.37 | 0.32 | 343.1  | 310.65 | None                  |
| 2021090900 |     97 | 41263 |      16 | 2021-09-10 00:26:33 | 90           | DAL      | right         |  41.18 | 20.13 |  3.13 |  1.31 | 0.32 | 341.28 | 314.12 | None                  |
| 2021090900 |     97 | 41263 |      17 | 2021-09-10 00:26:33 | 90           | DAL      | right         |  40.96 | 20.38 |  3.19 |  1.29 | 0.34 | 349.98 | 317.52 | None                  |
| 2021090900 |     97 | 41263 |      18 | 2021-09-10 00:26:33 | 90           | DAL      | right         |  40.72 | 20.75 |  3.62 |  1.36 | 0.45 | 358.03 | 323.52 | None                  |
| 2021090900 |     97 | 41263 |      19 | 2021-09-10 00:26:33 | 90           | DAL      | right         |  40.51 | 21.04 |  3.57 |  1.29 | 0.36 | 358.03 | 325.44 | None                  |
| 2021090900 |     97 | 41263 |      20 | 2021-09-10 00:26:33 | 90           | DAL      | right         |  40.22 | 21.48 |  4.05 |  0.95 | 0.52 | 359.78 | 326.91 | None                  |
| 2021090900 |     97 | 41263 |      21 | 2021-09-10 00:26:33 | 90           | DAL      | right         |  39.97 | 21.85 |  4.15 |  0.87 | 0.45 | 1      | 327.18 | None                  |
| 2021090900 |     97 | 41263 |      22 | 2021-09-10 00:26:33 | 90           | DAL      | right         |  39.69 | 22.20 |  4.18 |  0.93 | 0.45 | 5.62   | 325.73 | None                  |
| 2021090900 |     97 | 41263 |      23 | 2021-09-10 00:26:33 | 90           | DAL      | right         |  39.40 | 22.54 |  4.20 |  1.21 | 0.45 | 7.87   | 323.31 | None                  |
| 2021090900 |     97 | 41263 |      24 | 2021-09-10 00:26:33 | 90           | DAL      | right         |  39.06 | 22.85 |  4.18 |  1.78 | 0.45 | 1.02   | 318.62 | None                  |
| 2021090900 |     97 | 41263 |      25 | 2021-09-10 00:26:34 | 90           | DAL      | right         |  38.73 | 23.15 |  4.17 |  2.16 | 0.45 | 3.82   | 314.59 | None                  |
| 2021090900 |     97 | 41263 |      26 | 2021-09-10 00:26:34 | 90           | DAL      | right         |  38.39 | 23.44 |  4.22 |  2.32 | 0.45 | 15.75  | 310.52 | None                  |
| 2021090900 |     97 | 41263 |      27 | 2021-09-10 00:26:34 | 90           | DAL      | right         |  38.04 | 23.69 |  4.20 |  2.42 | 0.44 | 15.75  | 305.85 | None                  |
| 2021090900 |     97 | 41263 |      28 | 2021-09-10 00:26:34 | 90           | DAL      | right         |  37.69 | 23.93 |  4.10 |  2.32 | 0.42 | 15.75  | 303.18 | None                  |
| 2021090900 |     97 | 41263 |      29 | 2021-09-10 00:26:34 | 90           | DAL      | right         |  37.34 | 24.13 |  3.94 |  2.46 | 0.40 | 356.54 | 299.75 | None                  |
| 2021090900 |     97 | 41263 |      30 | 2021-09-10 00:26:34 | 90           | DAL      | right         |  36.98 | 24.29 |  3.80 |  2.60 | 0.39 | 321.75 | 295.13 | None                  |
| 2021090900 |     97 | 41263 |      31 | 2021-09-10 00:26:34 | 90           | DAL      | right         |  36.62 | 24.42 |  3.68 |  2.68 | 0.38 | 313.66 | 290.22 | None                  |
| 2021090900 |     97 | 41263 |      32 | 2021-09-10 00:26:34 | 90           | DAL      | right         |  36.26 | 24.51 |  3.56 |  2.68 | 0.38 | 309.03 | 285.35 | None                  |
| 2021090900 |     97 | 41263 |      33 | 2021-09-10 00:26:34 | 90           | DAL      | right         |  35.91 | 24.58 |  3.41 |  2.68 | 0.36 | 306.51 | 280.55 | None                  |
| 2021090900 |     97 | 41263 |      34 | 2021-09-10 00:26:34 | 90           | DAL      | right         |  35.51 | 24.53 |  3.52 |  2.87 | 0.40 | 304.26 | 269.83 | None                  |
| 2021090900 |     97 | 41263 |      35 | 2021-09-10 00:26:35 | 90           | DAL      | right         |  35.14 | 24.52 |  3.52 |  2.47 | 0.37 | 297.95 | 266.19 | None                  |
| 2021090900 |     97 | 41263 |      36 | 2021-09-10 00:26:35 | 90           | DAL      | right         |  34.79 | 24.49 |  3.40 |  2.23 | 0.35 | 285.85 | 262.88 | None                  |
| 2021090900 |     97 | 41263 |      37 | 2021-09-10 00:26:35 | 90           | DAL      | right         |  34.38 | 24.42 |  3.57 |  1.92 | 0.42 | 300.61 | 259.44 | None                  |
| 2021090900 |     97 | 41263 |      38 | 2021-09-10 00:26:35 | 90           | DAL      | right         |  33.96 | 24.30 |  3.72 |  1.72 | 0.44 | 307.9  | 255.53 | autoevent_passforward |
| 2021090900 |     97 | 41263 |      39 | 2021-09-10 00:26:35 | 90           | DAL      | right         |  33.59 | 24.17 |  3.67 |  1.71 | 0.39 | 305.35 | 252.57 | None                  |
| 2021090900 |     97 | 41263 |      40 | 2021-09-10 00:26:35 | 90           | DAL      | right         |  33.21 | 24.06 |  3.64 |  1.61 | 0.40 | 325.48 | 251.54 | pass_forward          |
| 2021090900 |     97 | 41263 |      41 | 2021-09-10 00:26:35 | 90           | DAL      | right         |  32.85 | 23.95 |  3.56 |  1.64 | 0.38 | 3.51   | 251.05 | None                  |
| 2021090900 |     97 | 41263 |      42 | 2021-09-10 00:26:35 | 90           | DAL      | right         |  32.49 | 23.86 |  3.49 |  1.40 | 0.37 | 12     | 252.21 | None                  |
| 2021090900 |     97 | 41263 |      43 | 2021-09-10 00:26:35 | 90           | DAL      | right         |  32.13 | 23.79 |  3.44 |  1.56 | 0.37 | 18.94  | 255.52 | None                  |
| 2021090900 |     97 | 42377 |       1 | 2021-09-10 00:26:31 | 76           | TB       | right         |  41.55 | 26.89 |  0.00 |  0.00 | 0.00 | 148.02 | 132.28 | None                  |
| 2021090900 |     97 | 42377 |       2 | 2021-09-10 00:26:31 | 76           | TB       | right         |  41.54 | 26.88 |  0.00 |  0.00 | 0.01 | 148.02 | 138.78 | None                  |
| 2021090900 |     97 | 42377 |       3 | 2021-09-10 00:26:31 | 76           | TB       | right         |  41.53 | 26.89 |  0.00 |  0.10 | 0.01 | 146.83 | 228.3  | None                  |
| 2021090900 |     97 | 42377 |       4 | 2021-09-10 00:26:31 | 76           | TB       | right         |  41.50 | 26.89 |  0.13 |  1.73 | 0.04 | 146.83 | 277.34 | None                  |
| 2021090900 |     97 | 42377 |       5 | 2021-09-10 00:26:32 | 76           | TB       | right         |  41.46 | 26.91 |  0.46 |  2.77 | 0.04 | 145.19 | 282.44 | None                  |
| 2021090900 |     97 | 42377 |       6 | 2021-09-10 00:26:32 | 76           | TB       | right         |  41.38 | 26.92 |  0.85 |  2.90 | 0.08 | 145.19 | 283.52 | ball_snap             |
| 2021090900 |     97 | 42377 |       7 | 2021-09-10 00:26:32 | 76           | TB       | right         |  41.28 | 26.95 |  1.18 |  2.72 | 0.11 | 143.36 | 284.59 | None                  |
| 2021090900 |     97 | 42377 |       8 | 2021-09-10 00:26:32 | 76           | TB       | right         |  41.14 | 27.01 |  1.52 |  2.22 | 0.15 | 144.9  | 288.77 | None                  |
| 2021090900 |     97 | 42377 |       9 | 2021-09-10 00:26:32 | 76           | TB       | right         |  40.94 | 27.11 |  1.97 |  2.40 | 0.22 | 146.57 | 292.86 | None                  |
| 2021090900 |     97 | 42377 |      10 | 2021-09-10 00:26:32 | 76           | TB       | right         |  40.72 | 27.20 |  2.31 |  1.81 | 0.24 | 145.97 | 293.22 | None                  |
| 2021090900 |     97 | 42377 |      11 | 2021-09-10 00:26:32 | 76           | TB       | right         |  40.46 | 27.30 |  2.61 |  1.27 | 0.28 | 145.97 | 293.12 | None                  |
| 2021090900 |     97 | 42377 |      12 | 2021-09-10 00:26:32 | 76           | TB       | right         |  40.20 | 27.39 |  2.75 |  0.62 | 0.28 | 145.97 | 292.08 | None                  |
| 2021090900 |     97 | 42377 |      13 | 2021-09-10 00:26:32 | 76           | TB       | right         |  39.95 | 27.49 |  2.77 |  0.08 | 0.27 | 144.55 | 291.78 | None                  |
| 2021090900 |     97 | 42377 |      14 | 2021-09-10 00:26:32 | 76           | TB       | right         |  39.67 | 27.59 |  2.81 |  0.51 | 0.29 | 144.55 | 290    | None                  |
| 2021090900 |     97 | 42377 |      15 | 2021-09-10 00:26:33 | 76           | TB       | right         |  39.39 | 27.67 |  2.79 |  0.96 | 0.29 | 144.55 | 287.77 | None                  |
| 2021090900 |     97 | 42377 |      16 | 2021-09-10 00:26:33 | 76           | TB       | right         |  39.10 | 27.73 |  2.82 |  1.20 | 0.30 | 143.43 | 284.67 | None                  |
| 2021090900 |     97 | 42377 |      17 | 2021-09-10 00:26:33 | 76           | TB       | right         |  38.78 | 27.77 |  2.89 |  1.33 | 0.32 | 325.49 | 280.15 | None                  |
| 2021090900 |     97 | 42377 |      18 | 2021-09-10 00:26:33 | 76           | TB       | right         |  38.46 | 27.80 |  2.94 |  1.40 | 0.32 | 326.75 | 276.11 | None                  |
| 2021090900 |     97 | 42377 |      19 | 2021-09-10 00:26:33 | 76           | TB       | right         |  38.14 | 27.79 |  2.94 |  1.58 | 0.31 | 328.94 | 270.7  | None                  |
| 2021090900 |     97 | 42377 |      20 | 2021-09-10 00:26:33 | 76           | TB       | right         |  37.83 | 27.74 |  2.95 |  1.71 | 0.31 | 329.72 | 265.04 | None                  |
| 2021090900 |     97 | 42377 |      21 | 2021-09-10 00:26:33 | 76           | TB       | right         |  37.54 | 27.70 |  2.88 |  1.69 | 0.29 | 329.72 | 261.57 | None                  |
| 2021090900 |     97 | 42377 |      22 | 2021-09-10 00:26:33 | 76           | TB       | right         |  37.21 | 27.50 |  3.13 |  2.12 | 0.39 | 325.82 | 249.7  | None                  |
| 2021090900 |     97 | 42377 |      23 | 2021-09-10 00:26:33 | 76           | TB       | right         |  36.90 | 27.34 |  3.21 |  2.20 | 0.35 | 328.03 | 243.75 | None                  |
| 2021090900 |     97 | 42377 |      24 | 2021-09-10 00:26:33 | 76           | TB       | right         |  36.62 | 27.19 |  3.19 |  1.98 | 0.32 | 329.31 | 239.82 | None                  |
| 2021090900 |     97 | 42377 |      25 | 2021-09-10 00:26:34 | 76           | TB       | right         |  36.34 | 26.96 |  3.27 |  2.03 | 0.35 | 327.33 | 233.74 | None                  |
| 2021090900 |     97 | 42377 |      26 | 2021-09-10 00:26:34 | 76           | TB       | right         |  36.08 | 26.70 |  3.41 |  2.03 | 0.38 | 319.02 | 227.84 | None                  |
| 2021090900 |     97 | 42377 |      27 | 2021-09-10 00:26:34 | 76           | TB       | right         |  35.81 | 26.47 |  3.41 |  1.68 | 0.35 | 316.24 | 225.55 | None                  |
| 2021090900 |     97 | 42377 |      28 | 2021-09-10 00:26:34 | 76           | TB       | right         |  35.58 | 26.23 |  3.33 |  1.61 | 0.34 | 315.03 | 223.15 | None                  |
| 2021090900 |     97 | 42377 |      29 | 2021-09-10 00:26:34 | 76           | TB       | right         |  35.28 | 25.97 |  3.45 |  1.26 | 0.39 | 309.76 | 224.03 | None                  |
| 2021090900 |     97 | 42377 |      30 | 2021-09-10 00:26:34 | 76           | TB       | right         |  35.03 | 25.73 |  3.37 |  1.36 | 0.35 | 312.34 | 223.74 | None                  |
| 2021090900 |     97 | 42377 |      31 | 2021-09-10 00:26:34 | 76           | TB       | right         |  34.81 | 25.49 |  3.20 |  1.70 | 0.33 | 314.11 | 223.18 | None                  |
| 2021090900 |     97 | 42377 |      32 | 2021-09-10 00:26:34 | 76           | TB       | right         |  34.65 | 25.26 |  2.86 |  2.25 | 0.27 | 317.74 | 219.61 | None                  |
| 2021090900 |     97 | 42377 |      33 | 2021-09-10 00:26:34 | 76           | TB       | right         |  34.51 | 25.05 |  2.53 |  2.60 | 0.26 | 313.58 | 215.83 | None                  |
| 2021090900 |     97 | 42377 |      34 | 2021-09-10 00:26:34 | 76           | TB       | right         |  34.39 | 24.85 |  2.25 |  3.09 | 0.24 | 307.44 | 212.43 | None                  |
| 2021090900 |     97 | 42377 |      35 | 2021-09-10 00:26:35 | 76           | TB       | right         |  34.29 | 24.66 |  2.01 |  2.82 | 0.22 | 302.48 | 206.96 | None                  |
| 2021090900 |     97 | 42377 |      36 | 2021-09-10 00:26:35 | 76           | TB       | right         |  34.20 | 24.49 |  1.77 |  2.46 | 0.19 | 302.48 | 204.86 | None                  |
| 2021090900 |     97 | 42377 |      37 | 2021-09-10 00:26:35 | 76           | TB       | right         |  34.13 | 24.35 |  1.55 |  2.15 | 0.16 | 302.48 | 202.74 | None                  |
| 2021090900 |     97 | 42377 |      38 | 2021-09-10 00:26:35 | 76           | TB       | right         |  34.07 | 24.22 |  1.34 |  1.89 | 0.14 | 302.48 | 202.28 | autoevent_passforward |
| 2021090900 |     97 | 42377 |      39 | 2021-09-10 00:26:35 | 76           | TB       | right         |  33.98 | 24.15 |  1.08 |  1.74 | 0.11 | 302.48 | 212.51 | None                  |
| 2021090900 |     97 | 42377 |      40 | 2021-09-10 00:26:35 | 76           | TB       | right         |  33.90 | 24.09 |  0.90 |  1.64 | 0.10 | 300.14 | 219.81 | pass_forward          |
| 2021090900 |     97 | 42377 |      41 | 2021-09-10 00:26:35 | 76           | TB       | right         |  33.83 | 24.03 |  0.81 |  1.46 | 0.09 | 260.89 | 229.61 | None                  |
| 2021090900 |     97 | 42377 |      42 | 2021-09-10 00:26:35 | 76           | TB       | right         |  33.74 | 23.99 |  0.79 |  1.31 | 0.10 | 204.71 | 242.85 | None                  |
| 2021090900 |     97 | 42377 |      43 | 2021-09-10 00:26:35 | 76           | TB       | right         |  33.64 | 23.95 |  0.85 |  1.01 | 0.10 | 150.01 | 250.49 | None                  |
| 2021090900 |     97 | 42403 |       1 | 2021-09-10 00:26:31 | 94           | DAL      | right         |  44.03 | 32.69 |  0.00 |  0.00 | 0.01 | 265.97 | 215.94 | None                  |
| 2021090900 |     97 | 42403 |       2 | 2021-09-10 00:26:31 | 94           | DAL      | right         |  44.02 | 32.68 |  0.00 |  0.00 | 0.01 | 268.32 | 217.3  | None                  |
| 2021090900 |     97 | 42403 |       3 | 2021-09-10 00:26:31 | 94           | DAL      | right         |  43.99 | 32.67 |  0.00 |  0.00 | 0.03 | 268.97 | 222.15 | None                  |
| 2021090900 |     97 | 42403 |       4 | 2021-09-10 00:26:31 | 94           | DAL      | right         |  43.98 | 32.66 |  0.01 |  0.21 | 0.02 | 270.01 | 232.3  | None                  |
| 2021090900 |     97 | 42403 |       5 | 2021-09-10 00:26:32 | 94           | DAL      | right         |  43.96 | 32.65 |  0.08 |  0.90 | 0.02 | 274.36 | 241.22 | None                  |
| 2021090900 |     97 | 42403 |       6 | 2021-09-10 00:26:32 | 94           | DAL      | right         |  43.90 | 32.63 |  0.37 |  2.44 | 0.06 | 278.77 | 247.75 | ball_snap             |
| 2021090900 |     97 | 42403 |       7 | 2021-09-10 00:26:32 | 94           | DAL      | right         |  43.83 | 32.62 |  0.89 |  4.02 | 0.07 | 277.13 | 252.79 | None                  |
| 2021090900 |     97 | 42403 |       8 | 2021-09-10 00:26:32 | 94           | DAL      | right         |  43.68 | 32.54 |  1.65 |  4.59 | 0.17 | 279.11 | 248.14 | None                  |
| 2021090900 |     97 | 42403 |       9 | 2021-09-10 00:26:32 | 94           | DAL      | right         |  43.49 | 32.46 |  2.14 |  3.28 | 0.21 | 275.22 | 246.73 | None                  |
| 2021090900 |     97 | 42403 |      10 | 2021-09-10 00:26:32 | 94           | DAL      | right         |  43.11 | 32.24 |  3.28 |  3.45 | 0.44 | 268.18 | 243.55 | None                  |
| 2021090900 |     97 | 42403 |      11 | 2021-09-10 00:26:32 | 94           | DAL      | right         |  42.71 | 32.07 |  3.92 |  3.19 | 0.43 | 236.67 | 244.36 | None                  |
| 2021090900 |     97 | 42403 |      12 | 2021-09-10 00:26:32 | 94           | DAL      | right         |  42.31 | 31.86 |  4.33 |  1.89 | 0.45 | 232.52 | 243.61 | None                  |
| 2021090900 |     97 | 42403 |      13 | 2021-09-10 00:26:32 | 94           | DAL      | right         |  41.87 | 31.65 |  4.63 |  0.81 | 0.49 | 224.77 | 243.62 | None                  |
| 2021090900 |     97 | 42403 |      14 | 2021-09-10 00:26:32 | 94           | DAL      | right         |  41.36 | 31.38 |  5.07 |  0.36 | 0.58 | 220.27 | 242.76 | None                  |
| 2021090900 |     97 | 42403 |      15 | 2021-09-10 00:26:33 | 94           | DAL      | right         |  40.89 | 31.09 |  5.24 |  0.49 | 0.55 | 177.41 | 240.87 | None                  |
| 2021090900 |     97 | 42403 |      16 | 2021-09-10 00:26:33 | 94           | DAL      | right         |  40.41 | 30.82 |  5.31 |  0.81 | 0.55 | 174.61 | 240.37 | None                  |
| 2021090900 |     97 | 42403 |      17 | 2021-09-10 00:26:33 | 94           | DAL      | right         |  39.90 | 30.54 |  5.42 |  1.15 | 0.58 | 180.57 | 240.53 | None                  |
| 2021090900 |     97 | 42403 |      18 | 2021-09-10 00:26:33 | 94           | DAL      | right         |  39.41 | 30.25 |  5.41 |  1.63 | 0.57 | 172.9  | 239.78 | None                  |
| 2021090900 |     97 | 42403 |      19 | 2021-09-10 00:26:33 | 94           | DAL      | right         |  38.94 | 29.92 |  5.38 |  2.02 | 0.57 | 157.82 | 237.37 | None                  |
| 2021090900 |     97 | 42403 |      20 | 2021-09-10 00:26:33 | 94           | DAL      | right         |  38.50 | 29.58 |  5.27 |  2.41 | 0.55 | 146.7  | 234.55 | None                  |
| 2021090900 |     97 | 42403 |      21 | 2021-09-10 00:26:33 | 94           | DAL      | right         |  38.06 | 29.23 |  5.21 |  2.57 | 0.56 | 142.39 | 232.31 | None                  |
| 2021090900 |     97 | 42403 |      22 | 2021-09-10 00:26:33 | 94           | DAL      | right         |  37.64 | 28.90 |  5.08 |  2.69 | 0.54 | 143.99 | 230.89 | None                  |
| 2021090900 |     97 | 42403 |      23 | 2021-09-10 00:26:33 | 94           | DAL      | right         |  37.24 | 28.56 |  4.87 |  2.94 | 0.52 | 142.82 | 229.61 | None                  |
| 2021090900 |     97 | 42403 |      24 | 2021-09-10 00:26:33 | 94           | DAL      | right         |  36.88 | 28.25 |  4.60 |  3.08 | 0.47 | 141.25 | 228.45 | None                  |
| 2021090900 |     97 | 42403 |      25 | 2021-09-10 00:26:34 | 94           | DAL      | right         |  36.56 | 27.95 |  4.30 |  3.10 | 0.44 | 138.83 | 227.47 | None                  |
| 2021090900 |     97 | 42403 |      26 | 2021-09-10 00:26:34 | 94           | DAL      | right         |  36.25 | 27.65 |  4.13 |  2.93 | 0.43 | 135.21 | 225.82 | None                  |
| 2021090900 |     97 | 42403 |      27 | 2021-09-10 00:26:34 | 94           | DAL      | right         |  35.95 | 27.36 |  3.91 |  2.98 | 0.42 | 133.26 | 225.13 | None                  |
| 2021090900 |     97 | 42403 |      28 | 2021-09-10 00:26:34 | 94           | DAL      | right         |  35.64 | 27.10 |  3.65 |  3.04 | 0.40 | 133.26 | 226.14 | None                  |
| 2021090900 |     97 | 42403 |      29 | 2021-09-10 00:26:34 | 94           | DAL      | right         |  35.38 | 26.86 |  3.31 |  3.20 | 0.36 | 133.84 | 226.58 | None                  |
| 2021090900 |     97 | 42403 |      30 | 2021-09-10 00:26:34 | 94           | DAL      | right         |  35.14 | 26.64 |  2.98 |  3.99 | 0.32 | 140.57 | 226.59 | None                  |
| 2021090900 |     97 | 42403 |      31 | 2021-09-10 00:26:34 | 94           | DAL      | right         |  34.96 | 26.38 |  2.70 |  4.19 | 0.32 | 131.91 | 223.91 | None                  |
| 2021090900 |     97 | 42403 |      32 | 2021-09-10 00:26:34 | 94           | DAL      | right         |  34.78 | 26.20 |  2.31 |  3.97 | 0.26 | 204.29 | 223.55 | None                  |
| 2021090900 |     97 | 42403 |      33 | 2021-09-10 00:26:34 | 94           | DAL      | right         |  34.68 | 25.87 |  2.09 |  3.28 | 0.34 | 166.89 | 216.75 | None                  |
| 2021090900 |     97 | 42403 |      34 | 2021-09-10 00:26:34 | 94           | DAL      | right         |  34.63 | 25.50 |  2.00 |  2.65 | 0.37 | 108.17 | 208.01 | None                  |
| 2021090900 |     97 | 42403 |      35 | 2021-09-10 00:26:35 | 94           | DAL      | right         |  34.57 | 25.31 |  1.82 |  2.19 | 0.20 | 171.93 | 202.59 | None                  |
| 2021090900 |     97 | 42403 |      36 | 2021-09-10 00:26:35 | 94           | DAL      | right         |  34.51 | 25.15 |  1.67 |  2.11 | 0.18 | 180.57 | 198.01 | None                  |
| 2021090900 |     97 | 42403 |      37 | 2021-09-10 00:26:35 | 94           | DAL      | right         |  34.49 | 24.93 |  1.62 |  2.01 | 0.22 | 110.5  | 191.84 | None                  |
| 2021090900 |     97 | 42403 |      38 | 2021-09-10 00:26:35 | 94           | DAL      | right         |  34.46 | 24.72 |  1.58 |  1.68 | 0.21 | 89.87  | 188.34 | autoevent_passforward |
| 2021090900 |     97 | 42403 |      39 | 2021-09-10 00:26:35 | 94           | DAL      | right         |  34.42 | 24.58 |  1.42 |  1.38 | 0.14 | 85.57  | 188.13 | None                  |
| 2021090900 |     97 | 42403 |      40 | 2021-09-10 00:26:35 | 94           | DAL      | right         |  34.39 | 24.48 |  1.23 |  1.30 | 0.11 | 75.39  | 188    | pass_forward          |
| 2021090900 |     97 | 42403 |      41 | 2021-09-10 00:26:35 | 94           | DAL      | right         |  34.38 | 24.38 |  1.05 |  1.28 | 0.10 | 77.23  | 187.2  | None                  |
